Date,Item,Quantity,Customer
7/22/2021,7D-208021EP,450,Customer 5
7/22/2021,7D-208022EP,150,Customer 5
7/22/2021,7D-208023EP,160,Customer 5
7/22/2021,7D-208023EP,480,Customer 5
7/22/2021,7D-208024EP,70,Customer 5
7/22/2021,7D-209022,336,Customer 5
7/22/2021,7D-209028,200,Customer 5
7/22/2021,7D-211917,250,Customer 5
7/22/2021,7D-211949,96,Customer 5
7/22/2021,7D-302123,51,Customer 5
7/22/2021,7D-303069,100,Customer 5
7/22/2021,7D-303493,300,Customer 5
7/27/2021,1001176490J,7,Customer 1
7/27/2021,1001176490J,2,Customer 1
7/27/2021,1001177653J,1,Customer 1
7/27/2021,1001177653J,1,Customer 1
7/27/2021,1001177653J,3,Customer 1
7/26/2021,1220081P011,1,Customer 1
7/26/2021,1001174679P136,1,Customer 1
7/26/2021,1001208664,2,Customer 1
7/26/2021,1001208664,5,Customer 1
7/27/2021,1001094787P032,2,Customer 1
7/27/2021,1001094787P032,1,Customer 1
7/27/2021,1001208664,8,Customer 1
7/27/2021,1001094787P032,3,Customer 1
7/27/2021,1001094787P032,2,Customer 1
7/27/2021,1220094P032,2,Customer 1
7/27/2021,1220094P032,3,Customer 1
7/27/2021,1001187810P032,4,Customer 1
7/27/2021,1001187809,2,Customer 1
7/27/2021,1001187810P032,2,Customer 1
7/27/2021,1220081P032,1,Customer 1
7/27/2021,1220081P032,1,Customer 1
7/27/2021,1220081P032,3,Customer 1
7/27/2021,1220081P032,1,Customer 1
7/27/2021,1001117893P032,1,Customer 1
7/27/2021,1001117893P032,2,Customer 1
7/27/2021,1220029P032,1,Customer 1
7/27/2021,1220029P032,4,Customer 1
7/27/2021,1220029P032,2,Customer 1
7/27/2021,1001164233P032,1,Customer 1
7/27/2021,1001164233P032,1,Customer 1
7/27/2021,1001163064P032,1,Customer 1
7/27/2021,1001187810 Old Rev G,3,Customer 1
7/27/2021,1001163064P032,4,Customer 1
7/27/2021,1220081,2,Customer 1
7/27/2021,1001163064P032,1,Customer 1
7/26/2021,1001266707,11,Customer 1
7/29/2021,C8817150,2,Customer 3
7/29/2021,C8817151,3,Customer 3
7/29/2021,C8817152,5,Customer 3
7/29/2021,C8808753,17,Customer 3
7/29/2021,C8821921,1,Customer 3
7/29/2021,C8821991,1,Customer 3
7/29/2021,C8821992,3,Customer 3
7/29/2021,C8817149,6,Customer 3
7/29/2021,C8817150,2,Customer 3
7/29/2021,C8817151,2,Customer 3
7/29/2021,C8817152,3,Customer 3
7/29/2021,C8539357,1,Customer 3
7/29/2021,C8539358,1,Customer 3
7/29/2021,C8539359,3,Customer 3
7/29/2021,C8808753,17,Customer 3
7/29/2021,C8821921,7,Customer 3
7/29/2021,C8821991,5,Customer 3
7/29/2021,C8821992,5,Customer 3
7/29/2021,C8539357,3,Customer 3
7/29/2021,C8813412,1,Customer 3
7/29/2021,C8817150,1,Customer 3
7/29/2021,C8817151,2,Customer 3
7/29/2021,C8817152,1,Customer 3
7/29/2021,C8539357,2,Customer 3
7/29/2021,C8539358,1,Customer 3
7/29/2021,D4214646,1,Customer 3
7/29/2021,D4214747,2,Customer 3
7/29/2021,D4214749,3,Customer 3
7/29/2021,D4214752,3,Customer 3
7/29/2021,D1609048,3,Customer 3
7/29/2021,D1609049,3,Customer 3
7/29/2021,D4095379,1,Customer 3
7/29/2021,D4095380,1,Customer 3
7/29/2021,D4095381,1,Customer 3
7/29/2021,D524246840,1,Customer 3
7/29/2021,D524246841,1,Customer 3
7/29/2021,D550090717,1,Customer 3
7/29/2021,8817150,28,Customer 3
7/29/2021,8808767,1,Customer 3
7/29/2021,S01677550010,2,Customer 3
7/29/2021,8808765,5,Customer 3
7/29/2021,8810132,1,Customer 3
7/29/2021,8808762,9,Customer 3
7/29/2021,8808762,9,Customer 3
7/28/2021,1220097,2,Customer 1
7/28/2021,1001119253P032,1,Customer 1
7/28/2021,1001246922,5,Customer 1
7/28/2021,1001161920,280,Customer 1
7/28/2021,1001208663,1,Customer 1
7/28/2021,1001208663,7,Customer 1
7/28/2021,1001208664,7,Customer 1
7/28/2021,1001208663,1,Customer 1
7/28/2021,1001176492J,4,Customer 1
7/28/2021,1001176490J,3,Customer 1
7/28/2021,1001176492J,2,Customer 1
7/28/2021,1001177653J,1,Customer 1
7/28/2021,1001177654J,4,Customer 1
7/29/2021,8808765,5,Customer 3
7/29/2021,8808767,1,Customer 3
7/29/2021,8817150,28,Customer 3
7/28/2021,1220094P032,1,Customer 1
7/28/2021,1220094P032,2,Customer 1
7/29/2021,8814544,3,Customer 3
7/28/2021,1220094P032,2,Customer 1
7/29/2021,8810132,2,Customer 3
7/28/2021,1220029P032,3,Customer 1
7/29/2021,8808763,7,Customer 3
7/29/2021,8808763,5,Customer 3
7/29/2021,8810132,2,Customer 3
7/29/2021,8817150,14,Customer 3
7/29/2021,8817151,10,Customer 3
7/29/2021,8808765,5,Customer 3
7/29/2021,8808767,3,Customer 3
7/29/2021,8542672,1,Customer 3
7/28/2021,1001164233P032,2,Customer 1
7/29/2021,8814544,3,Customer 3
7/29/2021,8542671,7,Customer 3
7/28/2021,1001187809,1,Customer 1
7/29/2021,8808763,1,Customer 3
7/28/2021,1001163064P032,2,Customer 1
7/28/2021,1001164232,4,Customer 1
7/28/2021,1001187810 Old Rev G,2,Customer 1
7/28/2021,1220081,1,Customer 1
7/28/2021,1220081,5,Customer 1
7/28/2021,1220029,1,Customer 1
7/28/2021,1220029,1,Customer 1
7/28/2021,1220029,2,Customer 1
7/29/2021,C8821921,5,Customer 3
7/28/2021,1220029,4,Customer 1
7/29/2021,1220094,2,Customer 1
7/29/2021,1220094,1,Customer 1
7/29/2021,1220094,2,Customer 1
7/29/2021,T278793,4,Customer 4
7/29/2021,T401552,8,Customer 4
7/29/2021,T370531,21,Customer 4
7/29/2021,T357703,48,Customer 4
7/29/2021,1001092950,1,Customer 1
7/26/2021,T281544,32,Customer 4
7/26/2021,T282429,8,Customer 4
7/29/2021,1220029,1,Customer 1
7/29/2021,1001092950,1,Customer 1
7/29/2021,1220029,2,Customer 1
7/29/2021,KK72365,16,Customer 4
7/26/2021,T322234,3,Customer 4
7/26/2021,T278793,7,Customer 4
7/29/2021,1001092950,2,Customer 1
7/26/2021,T365472,1,Customer 4
7/27/2021,T353976,200,Customer 4
7/29/2021,1001117893,1,Customer 1
7/27/2021,KK72365,16,Customer 4
7/29/2021,1001253022P136,2,Customer 1
7/27/2021,T392741,100,Customer 4
7/27/2021,T386731,40,Customer 4
7/27/2021,T372690,246,Customer 4
7/29/2021,1001253022P136,2,Customer 1
7/29/2021,1220032P136,1,Customer 1
7/28/2021,T353976,100,Customer 4
7/29/2021,1220032P136,1,Customer 1
7/28/2021,T379787,6,Customer 4
7/28/2021,T379788,3,Customer 4
7/28/2021,T379789,3,Customer 4
7/29/2021,1001163064,2,Customer 1
7/29/2021,1001223189P002,1,Customer 1
7/28/2021,T401552,32,Customer 4
7/28/2021,T357703,48,Customer 4
7/29/2021,1220093,2,Customer 1
7/29/2021,AT483809,3,Customer 4
7/29/2021,AT483810,1,Customer 4
7/29/2021,1001080861,6,Customer 1
7/29/2021,1001080861,6,Customer 1
7/29/2021,1001080861,6,Customer 1
7/29/2021,1220081,1,Customer 1
7/29/2021,1220081,2,Customer 1
7/29/2021,1001164233,2,Customer 1
7/29/2021,1220097,1,Customer 1
7/29/2021,1001119253,1,Customer 1
7/29/2021,1220108,1,Customer 1
7/28/2021,141103-099,3,Customer 2
7/28/2021,FREIGHTCROWN,3,Customer 2
7/29/2021,1220108,1,Customer 1
7/28/2021,144569-099,1,Customer 2
7/28/2021,FREIGHTCROWN,1,Customer 2
7/28/2021,141103-099,6,Customer 2
7/28/2021,FREIGHTCROWN,6,Customer 2
7/29/2021,1001094787P032,2,Customer 1
7/29/2021,1001094787P032,1,Customer 1
7/8/2021,4821467,3,Customer 6
7/29/2021,1001208664,10,Customer 1
7/16/2021,4821468,4,Customer 6
7/29/2021,1001094787,2,Customer 1
7/22/2021,4821467,3,Customer 6
7/29/2021,1001094787,1,Customer 1
7/23/2021,4821467,1,Customer 6
7/23/2021,4821467,1,Customer 6
7/29/2021,1001176492J,3,Customer 1
7/21/2021,9371173900,2,Customer 6
7/29/2021,1001176490J,9,Customer 1
7/29/2021,1001176492J,2,Customer 1
7/29/2021,1220099,1,Customer 1
7/22/2021,9381173100,1,Customer 6
7/22/2021,9371173500,2,Customer 6
7/29/2021,9371173300,2,Customer 6
7/29/2021,9371173900,1,Customer 6
7/29/2021,9381183300,2,Customer 6
7/29/2021,9381183300,2,Customer 6
7/29/2021,9371183500 Old Kit,1,Customer 6
7/29/2021,9381193300 Old Kit,1,Customer 6
7/29/2021,9371183500 Old Kit,1,Customer 6
7/29/2021,9381193300 Old Kit,1,Customer 6
7/29/2021,9371183300 Old Kit,2,Customer 6
7/15/2021,U40-4F,96,Other
7/15/2021,1-1/2-B4P,72,Other
7/15/2021,22-5F,208,Other
7/15/2021,RM-2P,20,Other
7/15/2021,U70-36P,70,Other
7/22/2021,2B1P,10,Other
7/22/2021,101-1/2P,60,Other
7/22/2021,01P,48,Other
7/28/2021,10014-00P,54,Other
7/28/2021,U40-2P,22,Other
7/28/2021,1-1/2-B1P,50,Other
7/28/2021,YP,34,Other
7/28/2021,2250P,48,Other
7/28/2021,U40-5P,80,Other
7/28/2021,004P,70,Other
7/28/2021,1015P,150,Other
7/28/2021,215P,48,Other
7/26/2021,1001177655C,1,Customer 1
7/26/2021,1001177655C,1,Customer 1
7/21/2021,301955,300,Other
7/27/2021,271882,32,Customer 6
7/27/2021,271884,60,Customer 6
7/27/2021,7220528,20,Customer 6
7/27/2021,271884,40,Customer 6
7/30/2021,1001213323J,1,Customer 1
7/30/2021,1001213324J,1,Customer 1
7/30/2021,0080275P,4,Customer 6
7/30/2021,4341079P,15,Customer 6
7/30/2021,8032F004,11,Customer 6
7/30/2021,8042F009,12,Customer 6
7/30/2021,8092B001,16,Customer 6
7/27/2021,9371173500,2,Customer 6
7/27/2021,9371173900,1,Customer 6
7/27/2021,9381173100,1,Customer 6
7/30/2021,1603898,45,Customer 3
7/30/2021,1521038,30,Customer 3
7/30/2021,1500958,48,Customer 3
7/30/2021,1500959,48,Customer 3
7/30/2021,1500958,48,Customer 3
7/30/2021,1500959,48,Customer 3
7/30/2021,1524381,270,Customer 3
7/30/2021,1524382,270,Customer 3
7/30/2021,1516535,120,Customer 3
7/30/2021,4014260,54,Customer 3
7/30/2021,4108193,120,Customer 3
7/30/2021,4108193,60,Customer 3
7/30/2021,1614672,135,Customer 3
7/30/2021,1614672,135,Customer 3
7/30/2021,1521039,48,Customer 3
7/30/2021,1530429,360,Customer 3
7/30/2021,8813411,8,Customer 3
7/30/2021,8813412,4,Customer 3
7/30/2021,1521038,24,Customer 3
7/30/2021,4027084,100,Customer 3
7/30/2021,8544761,6,Customer 3
7/30/2021,8544764,8,Customer 3
7/30/2021,1521038,54,Customer 3
7/30/2021,1521039,48,Customer 3
7/30/2021,1521038,24,Customer 3
7/30/2021,1521038,24,Customer 3
7/30/2021,1521039,24,Customer 3
7/30/2021,1521040,30,Customer 3
7/30/2021,1530429,360,Customer 3
7/30/2021,1530429,540,Customer 3
7/30/2021,1521038,48,Customer 3
7/30/2021,1603898,45,Customer 3
7/30/2021,4056820,76,Customer 3
7/30/2021,8544763,8,Customer 3
7/30/2021,8544762,8,Customer 3
7/30/2021,8813411,24,Customer 3
7/30/2021,8813412,10,Customer 3
7/30/2021,8808762,9,Customer 3
7/30/2021,8817152,9,Customer 3
7/30/2021,C8817149,2,Customer 3
7/30/2021,C8817151,2,Customer 3
7/30/2021,C8817152,2,Customer 3
7/30/2021,C8539357,2,Customer 3
7/30/2021,C8539358,2,Customer 3
7/30/2021,C8539359,2,Customer 3
7/30/2021,C8808753,8,Customer 3
7/30/2021,C8821921,3,Customer 3
7/30/2021,C8821991,1,Customer 3
7/30/2021,C8821992,1,Customer 3
7/30/2021,7D-11-852,17,Customer 5
7/30/2021,7D-211949,144,Customer 5
7/30/2021,7D-302123,20,Customer 5
7/30/2021,7D-302710,55,Customer 5
7/30/2021,7D-303069,200,Customer 5
7/30/2021,T357703,96,Customer 4
7/30/2021,T335215,25,Customer 4
7/30/2021,T335208,25,Customer 4
7/30/2021,T331550,6,Customer 4
7/30/2021,KK16647,79,Customer 4
7/29/2021,KK16641,25,Customer 4
7/29/2021,KK23303,450,Customer 4
7/29/2021,KK16645,40,Customer 4
7/30/2021,T282429,28,Customer 4
7/30/2021,T311379,24,Customer 4
7/30/2021,T401552,24,Customer 4
7/30/2021,KK72365,8,Customer 4
8/2/2021,8542671,5,Customer 3
8/2/2021,8808763,3,Customer 3
7/29/2021,T311615,6,Customer 4
7/29/2021,T282429,20,Customer 4
7/29/2021,T281544,40,Customer 4
7/30/2021,T365472,1,Customer 4
7/30/2021,1220094,4,Customer 1
7/30/2021,1220094,1,Customer 1
7/30/2021,1001094787,3,Customer 1
7/30/2021,1001208663,2,Customer 1
7/30/2021,1001208664,4,Customer 1
7/30/2021,1001208662,1,Customer 1
7/30/2021,1001208663,3,Customer 1
7/30/2021,1001208663,2,Customer 1
7/30/2021,1001094787,1,Customer 1
7/30/2021,1001177654J,7,Customer 1
7/30/2021,1001176492J,3,Customer 1
7/30/2021,1001176490J,4,Customer 1
7/30/2021,1001213325J,2,Customer 1
7/30/2021,1001213326J,2,Customer 1
7/30/2021,1001176492J,4,Customer 1
7/30/2021,1001176492J,2,Customer 1
7/30/2021,1001229686,4,Customer 1
7/30/2021,1001246671,2,Customer 1
7/30/2021,1001187810 Old Rev G,6,Customer 1
7/30/2021,1220093,2,Customer 1
7/30/2021,1001117893,1,Customer 1
7/30/2021,1001107621,4,Customer 1
7/30/2021,3A4P,12,Other
7/30/2021,204LP,60,Other
7/30/2021,201P,10,Other
7/30/2021,10019-10P,30,Other
7/30/2021,101P,48,Other
7/30/2021,XP,48,Other
7/30/2021,9381183300,3,Customer 6
8/2/2021,9371173900,2,Customer 6
8/2/2021,9381183300,1,Customer 6
7/30/2021,5031-00P,91,Other
7/30/2021,5011-00P,20,Other
7/30/2021,5030-10P,40,Other
7/30/2021,1001107621,1,Customer 1
8/2/2021,1220108,2,Customer 1
8/2/2021,1220097,2,Customer 1
8/2/2021,1220108,1,Customer 1
8/2/2021,1001094787,1,Customer 1
8/2/2021,1001094787,1,Customer 1
8/2/2021,1001094787,3,Customer 1
8/2/2021,1001094787,3,Customer 1
8/2/2021,1001208664,5,Customer 1
8/2/2021,1001208664,3,Customer 1
8/2/2021,1001266705,12,Customer 1
8/2/2021,1001177653C,2,Customer 1
8/2/2021,1220094,2,Customer 1
8/2/2021,1220094P032,3,Customer 1
8/2/2021,1001187809,1,Customer 1
8/2/2021,1001107621,1,Customer 1
8/2/2021,1001107621P032,2,Customer 1
8/2/2021,1001164233P136,1,Customer 1
8/2/2021,1001187810 Old Rev G,5,Customer 1
8/2/2021,1001117893,3,Customer 1
8/2/2021,1220029P032,1,Customer 1
8/2/2021,1220029P032,1,Customer 1
8/2/2021,1220081P032,1,Customer 1
8/2/2021,1001163064,2,Customer 1
8/2/2021,1001163064,2,Customer 1
8/2/2021,1001164233,6,Customer 1
7/20/2021,52136410,300,Other
8/2/2021,7D-11-288,85,Customer 5
8/2/2021,7D-11-292,85,Customer 5
8/2/2021,7D-11-299,30,Customer 5
8/2/2021,7D-11-323,72,Customer 5
8/2/2021,7D-11-832,75,Customer 5
8/2/2021,7D-203136,150,Customer 5
8/2/2021,7D-203141,110,Customer 5
8/2/2021,7D-203141,110,Customer 5
8/2/2021,7D-204168,100,Customer 5
8/2/2021,7D-209023,48,Customer 5
8/2/2021,7D-209026,96,Customer 5
8/2/2021,7D-303068,200,Customer 5
8/2/2021,7D-402109,108,Customer 5
8/2/2021,1001107621P032,2,Customer 1
8/2/2021,1001107621,2,Customer 1
8/2/2021,T282429,36,Customer 4
8/2/2021,T281544,8,Customer 4
8/2/2021,T430163,12,Customer 4
8/2/2021,T430160,12,Customer 4
8/3/2021,KK72365,8,Customer 4
8/3/2021,T397537,101,Customer 4
8/4/2021,T278793,8,Customer 4
8/4/2021,T401552,8,Customer 4
8/4/2021,T379788,3,Customer 4
8/4/2021,T379787,6,Customer 4
8/4/2021,T282429,4,Customer 4
8/4/2021,T365472,2,Customer 4
8/4/2021,T278793,3,Customer 4
8/3/2021,1220094,4,Customer 1
8/4/2021,T412519,39,Customer 4
8/3/2021,1220094,1,Customer 1
8/5/2021,T378498,80,Customer 4
8/3/2021,1220081,2,Customer 1
8/5/2021,T386731,100,Customer 4
8/5/2021,T392741,100,Customer 4
8/3/2021,1001107621P032,1,Customer 1
8/5/2021,DP43383,12,Customer 4
8/5/2021,T379789,9,Customer 4
8/5/2021,T379787,3,Customer 4
8/5/2021,T335215,25,Customer 4
8/5/2021,T335208,25,Customer 4
8/5/2021,T331550,6,Customer 4
8/5/2021,T330473,24,Customer 4
8/5/2021,T271191,5,Customer 4
8/3/2021,1001107621P032,3,Customer 1
8/5/2021,T282429,36,Customer 4
8/5/2021,KK16641,75,Customer 4
8/5/2021,KK16643,405,Customer 4
8/3/2021,1220081,2,Customer 1
8/3/2021,1220029,2,Customer 1
8/3/2021,1220029,2,Customer 1
8/5/2021,T269363,2,Customer 4
8/3/2021,1220029,2,Customer 1
8/5/2021,T311379,16,Customer 4
8/5/2021,T311615,12,Customer 4
8/3/2021,1001164233,1,Customer 1
8/3/2021,1001163064,2,Customer 1
8/3/2021,1001164233,1,Customer 1
8/2/2021,1B8GC7,400,Other
8/3/2021,1001107621P032,1,Customer 1
8/3/2021,1001164233P032,4,Customer 1
8/3/2021,1001163064P032,2,Customer 1
8/3/2021,1001163064P032,2,Customer 1
8/5/2021,C8817149,2,Customer 3
8/5/2021,C8817150,1,Customer 3
8/5/2021,C8817152,4,Customer 3
8/5/2021,C8539357,2,Customer 3
8/3/2021,1220029P032,3,Customer 1
8/5/2021,C8817150,1,Customer 3
8/5/2021,C8817151,6,Customer 3
8/5/2021,C8817152,4,Customer 3
8/5/2021,C8539357,2,Customer 3
8/5/2021,C8539358,2,Customer 3
8/5/2021,C8808753,18,Customer 3
8/5/2021,C8821921,4,Customer 3
8/5/2021,C8821991,2,Customer 3
8/5/2021,C8821992,7,Customer 3
8/5/2021,C8817149,1,Customer 3
8/5/2021,C8817151,2,Customer 3
8/5/2021,C8817152,3,Customer 3
8/5/2021,C8539359,1,Customer 3
8/5/2021,C8808753,27,Customer 3
8/5/2021,C8821921,3,Customer 3
8/5/2021,C8821991,10,Customer 3
8/5/2021,C8821992,6,Customer 3
8/3/2021,1001080861,6,Customer 1
8/3/2021,1220029P032,1,Customer 1
8/5/2021,C8817150,1,Customer 3
8/5/2021,C8817151,2,Customer 3
8/5/2021,C8817152,3,Customer 3
8/5/2021,C8539357,1,Customer 3
8/5/2021,C8808753,19,Customer 3
8/5/2021,C8821921,1,Customer 3
8/5/2021,C8821991,5,Customer 3
8/5/2021,C8821992,6,Customer 3
8/5/2021,D4214646,1,Customer 3
8/5/2021,D4214747,6,Customer 3
8/5/2021,D4214749,7,Customer 3
8/5/2021,D4214752,7,Customer 3
8/5/2021,D1609048,13,Customer 3
8/5/2021,D1609049,13,Customer 3
8/5/2021,D4095380,12,Customer 3
8/5/2021,D4095382,1,Customer 3
8/5/2021,D524246840,1,Customer 3
8/5/2021,D524246841,1,Customer 3
8/5/2021,D550090716,1,Customer 3
8/3/2021,1001080861,9,Customer 1
8/3/2021,1001177654J,5,Customer 1
8/3/2021,1001176490J,1,Customer 1
8/3/2021,1001213323J,2,Customer 1
8/3/2021,1001213324J,2,Customer 1
8/3/2021,1001177653C,1,Customer 1
8/3/2021,1001177653C,3,Customer 1
8/5/2021,8814544,3,Customer 3
8/3/2021,1001177653C,1,Customer 1
8/5/2021,8814544,3,Customer 3
8/3/2021,1001177653C,1,Customer 1
8/5/2021,8808765,5,Customer 3
8/5/2021,8814545,4,Customer 3
8/5/2021,8817150,14,Customer 3
8/3/2021,1001094787P032,2,Customer 1
8/5/2021,8808763,2,Customer 3
8/5/2021,8808762,9,Customer 3
8/3/2021,1001094787P032,4,Customer 1
8/5/2021,8817151,10,Customer 3
8/5/2021,8817152,9,Customer 3
8/3/2021,1001094787,1,Customer 1
8/5/2021,8808764,6,Customer 3
8/5/2021,8808765,5,Customer 3
8/5/2021,8808767,1,Customer 3
8/3/2021,1001094787,1,Customer 1
8/3/2021,1001208664,8,Customer 1
8/3/2021,1001208662,2,Customer 1
8/3/2021,1001208664,3,Customer 1
8/3/2021,1001208662,1,Customer 1
8/3/2021,1001208663,5,Customer 1
8/3/2021,1001208663,5,Customer 1
8/4/2021,1220094,5,Customer 1
8/4/2021,1001187809,1,Customer 1
8/4/2021,1220032,2,Customer 1
8/4/2021,1001187810 Old Rev G,3,Customer 1
8/4/2021,1001187810 Old Rev G,5,Customer 1
8/3/2021,1220029P032,1,Customer 1
8/3/2021,1220029P032,1,Customer 1
8/4/2021,1220081,3,Customer 1
8/4/2021,1220081,1,Customer 1
8/4/2021,1220029,3,Customer 1
8/4/2021,1220029,1,Customer 1
8/4/2021,1001080861,6,Customer 1
8/4/2021,1220081,5,Customer 1
8/4/2021,1001163064,4,Customer 1
8/4/2021,1001163064,2,Customer 1
8/4/2021,1220108,1,Customer 1
8/4/2021,1220097,1,Customer 1
8/4/2021,1220108,1,Customer 1
8/4/2021,1220097,2,Customer 1
8/4/2021,1220108,2,Customer 1
8/4/2021,1001177655C,2,Customer 1
8/4/2021,1001176490J,4,Customer 1
8/4/2021,1001177655C,1,Customer 1
8/4/2021,1001094787,2,Customer 1
8/4/2021,1001094787,2,Customer 1
8/4/2021,1001208664,3,Customer 1
8/4/2021,1001208664,13,Customer 1
8/3/2021,1001107621P032,3,Customer 1
8/4/2021,1001177655C,3,Customer 1
8/5/2021,1220094,4,Customer 1
8/5/2021,1001117893,2,Customer 1
8/5/2021,1220029,1,Customer 1
8/5/2021,1220029,1,Customer 1
8/5/2021,1220029P032,3,Customer 1
8/5/2021,1220029P032,1,Customer 1
8/5/2021,1220081P032,1,Customer 1
8/5/2021,1220081P032,2,Customer 1
8/5/2021,1001163064P032,3,Customer 1
8/5/2021,1001163064P032,3,Customer 1
8/5/2021,1220081,3,Customer 1
8/5/2021,1220032P032,1,Customer 1
8/5/2021,1220032P032,1,Customer 1
8/5/2021,1001080861,6,Customer 1
8/5/2021,1001164233,5,Customer 1
8/5/2021,1001164233,3,Customer 1
8/5/2021,1220108,2,Customer 1
8/5/2021,1220108P032,1,Customer 1
8/5/2021,1001119253P032,1,Customer 1
8/5/2021,1220108P032,1,Customer 1
8/5/2021,1001177654J,1,Customer 1
8/5/2021,1001176490J,2,Customer 1
8/5/2021,1001176492J,1,Customer 1
8/5/2021,1001176492J,6,Customer 1
8/5/2021,1001177654J,2,Customer 1
8/5/2021,1001177654J,1,Customer 1
8/5/2021,1001161920,480,Customer 1
8/5/2021,1001208662,3,Customer 1
8/5/2021,1001208664,3,Customer 1
8/5/2021,1001208664,5,Customer 1
8/6/2021,8542672,1,Customer 3
8/6/2021,8542673,6,Customer 3
8/6/2021,8808765,5,Customer 3
8/6/2021,8817151,20,Customer 3
8/6/2021,8808764,6,Customer 3
8/6/2021,8817150,14,Customer 3
8/6/2021,8808765,5,Customer 3
8/6/2021,8814544,3,Customer 3
8/6/2021,8814544,3,Customer 3
8/6/2021,1614672,135,Customer 3
8/6/2021,1516535,240,Customer 3
8/6/2021,4122708,27,Customer 3
8/6/2021,4014260,54,Customer 3
8/6/2021,1636626,84,Customer 3
8/6/2021,1614672,135,Customer 3
8/6/2021,1614672,135,Customer 3
8/6/2021,1500958,48,Customer 3
8/6/2021,1500959,48,Customer 3
8/6/2021,1521040,24,Customer 3
8/6/2021,1521038,24,Customer 3
8/6/2021,1530429,540,Customer 3
8/6/2021,1591717,200,Customer 3
8/6/2021,1521039,30,Customer 3
8/6/2021,1521039,48,Customer 3
8/6/2021,1521039,24,Customer 3
8/6/2021,1521040,30,Customer 3
8/6/2021,1594029,64,Customer 3
8/6/2021,1521038,24,Customer 3
8/6/2021,1603898,45,Customer 3
8/6/2021,1516535,120,Customer 3
8/6/2021,1603898,45,Customer 3
8/6/2021,1001176492J,2,Customer 1
8/6/2021,1001177653J,2,Customer 1
8/6/2021,1001177653J,1,Customer 1
8/6/2021,1001164233P002,2,Customer 1
8/6/2021,1001092950P032,1,Customer 1
8/6/2021,1001164233P002,1,Customer 1
8/6/2021,1220081,2,Customer 1
8/6/2021,1001246671P002,1,Customer 1
8/6/2021,1220081,1,Customer 1
8/6/2021,1001164233P002,1,Customer 1
8/9/2021,8545921,4,Customer 3
8/9/2021,8813411,16,Customer 3
